,TWN-PumpedHydro
5651,3897.97311827957
5652,2954.2365591397847
5653,2035.6505376344085
5654,1180.6774193548388
5655,457.1881720430108
5656,0.0
5657,16.822580645161224
5658,493.26881720430106
5659,1195.97311827957
5660,1950.010752688172
5661,2702.005376344086
5662,3417.1505376344085
5663,4083.2150537634407
5664,1624.7365591397843
5665,2012.8548387096769
5666,2649.0161290322576
5667,3547.827956989247
5668,5077.559139784946
5669,6114.715053763441
5670,6599.435483870968
5671,6692.553763440861
5672,6365.822580645161
5673,5720.908602150537
5674,4825.268817204302
5675,3897.97311827957
5676,2954.2365591397847
5677,2035.6505376344085
5678,1180.6774193548388
5679,457.1881720430108
5680,0.0
5681,16.822580645161224
5682,493.26881720430106
5683,1195.97311827957
5684,1950.010752688172
5685,2702.005376344086
5686,3417.1505376344085
5687,4083.2150537634407
5688,1624.7365591397843
5689,2012.8548387096769
5690,2649.0161290322576
5691,3547.827956989247
5692,5077.559139784946
5693,6114.715053763441
5694,6599.435483870968
5695,6692.553763440861
5696,6365.822580645161
5697,5720.908602150537
5698,4825.268817204302
5699,3897.97311827957
5700,2954.2365591397847
5701,2035.6505376344085
5702,1180.6774193548388
5703,457.1881720430108
5704,0.0
5705,16.822580645161224
5706,493.26881720430106
5707,1195.97311827957
5708,1950.010752688172
5709,2702.005376344086
5710,3417.1505376344085
5711,4083.2150537634407
5712,1624.7365591397843
5713,2012.8548387096769
5714,2649.0161290322576
5715,3547.827956989247
5716,5077.559139784946
5717,6114.715053763441
5718,6599.435483870968
5719,6692.553763440861
5720,6365.822580645161
5721,5720.908602150537
5722,4825.268817204302
5723,3897.97311827957
5724,2954.2365591397847
5725,2035.6505376344085
5726,1180.6774193548388
5727,457.1881720430108
5728,0.0
5729,16.822580645161224
5730,493.26881720430106
5731,1195.97311827957
5732,1950.010752688172
5733,2702.005376344086
5734,3417.1505376344085
5735,4083.2150537634407
5736,1624.7365591397843
5737,2012.8548387096769
5738,2649.0161290322576
5739,3547.827956989247
5740,5077.559139784946
5741,6114.715053763441
5742,6599.435483870968
5743,6692.553763440861
5744,6365.822580645161
5745,5720.908602150537
5746,4825.268817204302
5747,3897.97311827957
5748,2954.2365591397847
5749,2035.6505376344085
5750,1180.6774193548388
5751,457.1881720430108
5752,0.0
5753,16.822580645161224
5754,493.26881720430106
5755,1195.97311827957
5756,1950.010752688172
5757,2702.005376344086
5758,3417.1505376344085
5759,4083.2150537634407
5760,1624.7365591397843
5761,2012.8548387096769
5762,2649.0161290322576
5763,3547.827956989247
5764,5077.559139784946
5765,6114.715053763441
5766,6599.435483870968
5767,6692.553763440861
5768,6365.822580645161
5769,5720.908602150537
5770,4825.268817204302
5771,3897.97311827957
5772,2954.2365591397847
5773,2035.6505376344085
5774,1180.6774193548388
5775,457.1881720430108
5776,0.0
5777,16.822580645161224
5778,493.26881720430106
5779,1195.97311827957
5780,1950.010752688172
5781,2702.005376344086
5782,3417.1505376344085
5783,4083.2150537634407
5784,1624.7365591397843
5785,2012.8548387096769
5786,2649.0161290322576
5787,3547.827956989247
5788,5077.559139784946
5789,6114.715053763441
5790,6599.435483870968
5791,6692.553763440861
5792,6365.822580645161
5793,5720.908602150537
5794,4825.268817204302
5795,3897.97311827957
5796,2954.2365591397847
5797,2035.6505376344085
5798,1180.6774193548388
5799,457.1881720430108
5800,0.0
5801,16.822580645161224
5802,493.26881720430106
5803,1195.97311827957
5804,1950.010752688172
5805,2702.005376344086
5806,3417.1505376344085
5807,4083.2150537634407
5808,1624.7365591397843
5809,2012.8548387096769
5810,2649.0161290322576
5811,3547.827956989247
5812,5077.559139784946
5813,6114.715053763441
5814,6599.435483870968
5815,6692.553763440861
5816,6365.822580645161
5817,5720.908602150537
5818,4825.268817204302
5819,3897.97311827957
5820,2954.2365591397847
5821,2035.6505376344085
5822,1180.6774193548388
5823,457.1881720430108
5824,0.0
5825,16.822580645161224
5826,493.26881720430106
5827,1195.97311827957
5828,1950.010752688172
5829,2702.005376344086
5830,3417.1505376344085
5831,4083.2150537634407
5832,1624.7365591397843
5833,2012.8548387096769
5834,2649.0161290322576
5835,3547.827956989247
5836,5077.559139784946
5837,6114.715053763441
5838,6599.435483870968
5839,6692.553763440861
5840,6365.822580645161
5841,5720.908602150537
5842,4825.268817204302
5843,3897.97311827957
5844,2954.2365591397847
5845,2035.6505376344085
5846,1180.6774193548388
5847,457.1881720430108
5848,0.0
5849,16.822580645161224
5850,493.26881720430106
5851,1195.97311827957
5852,1950.010752688172
5853,2702.005376344086
5854,3417.1505376344085
5855,4083.2150537634407
5856,1624.7365591397843
5857,2012.8548387096769
5858,2649.0161290322576
5859,3547.827956989247
5860,5077.559139784946
5861,6114.715053763441
5862,6599.435483870968
5863,6692.553763440861
5864,6365.822580645161
5865,5720.908602150537
5866,4825.268817204302
5867,3897.97311827957
5868,2954.2365591397847
5869,2035.6505376344085
5870,1180.6774193548388
5871,457.1881720430108
5872,0.0
5873,16.822580645161224
5874,493.26881720430106
5875,1195.97311827957
5876,1950.010752688172
5877,2702.005376344086
5878,3417.1505376344085
5879,4083.2150537634407
5880,1624.7365591397843
5881,2012.8548387096769
5882,2649.0161290322576
5883,3547.827956989247
5884,5077.559139784946
5885,6114.715053763441
5886,6599.435483870968
5887,6692.553763440861
5888,6365.822580645161
5889,5720.908602150537
5890,4825.268817204302
5891,3897.97311827957
5892,2954.2365591397847
5893,2035.6505376344085
5894,1180.6774193548388
5895,457.1881720430108
5896,0.0
5897,16.822580645161224
5898,493.26881720430106
5899,1195.97311827957
5900,1950.010752688172
5901,2702.005376344086
5902,3417.1505376344085
5903,4083.2150537634407
5904,1624.7365591397843
5905,2012.8548387096769
5906,2649.0161290322576
5907,3547.827956989247
5908,5077.559139784946
5909,6114.715053763441
5910,6599.435483870968
5911,6692.553763440861
5912,6365.822580645161
5913,5720.908602150537
5914,4825.268817204302
5915,3897.97311827957
5916,2954.2365591397847
5917,2035.6505376344085
5918,1180.6774193548388
5919,457.1881720430108
5920,0.0
5921,16.822580645161224
5922,493.26881720430106
5923,1195.97311827957
5924,1950.010752688172
5925,2702.005376344086
5926,3417.1505376344085
5927,4083.2150537634407
5928,1624.7365591397843
5929,2012.8548387096769
5930,2649.0161290322576
5931,3547.827956989247
5932,5077.559139784946
5933,6114.715053763441
5934,6599.435483870968
5935,6692.553763440861
5936,6365.822580645161
5937,5720.908602150537
5938,4825.268817204302
5939,3897.97311827957
5940,2954.2365591397847
5941,2035.6505376344085
5942,1180.6774193548388
5943,457.1881720430108
5944,0.0
5945,16.822580645161224
5946,493.26881720430106
5947,1195.97311827957
5948,1950.010752688172
5949,2702.005376344086
5950,3417.1505376344085
5951,4083.2150537634407
5952,1624.7365591397843
5953,2012.8548387096769
5954,2649.0161290322576
5955,3547.827956989247
5956,5077.559139784946
5957,6114.715053763441
5958,6599.435483870968
5959,6692.553763440861
5960,6365.822580645161
5961,5720.908602150537
5962,4825.268817204302
5963,3897.97311827957
5964,2954.2365591397847
5965,2035.6505376344085
5966,1180.6774193548388
5967,457.1881720430108
5968,0.0
5969,16.822580645161224
5970,493.26881720430106
5971,1195.97311827957
5972,1950.010752688172
5973,2702.005376344086
5974,3417.1505376344085
5975,4083.2150537634407
5976,1624.7365591397843
5977,2012.8548387096769
5978,2649.0161290322576
5979,3547.827956989247
5980,5077.559139784946
5981,6114.715053763441
5982,6599.435483870968
5983,6692.553763440861
5984,6365.822580645161
5985,5720.908602150537
5986,4825.268817204302
5987,3897.97311827957
5988,2954.2365591397847
5989,2035.6505376344085
5990,1180.6774193548388
5991,457.1881720430108
5992,0.0
5993,16.822580645161224
5994,493.26881720430106
5995,1195.97311827957
5996,1950.010752688172
5997,2702.005376344086
5998,3417.1505376344085
5999,4083.2150537634407
6000,1624.7365591397843
6001,2012.8548387096769
6002,2649.0161290322576
6003,3547.827956989247
6004,5077.559139784946
6005,6114.715053763441
6006,6599.435483870968
6007,6692.553763440861
6008,6365.822580645161
6009,5720.908602150537
6010,4825.268817204302
6011,3897.97311827957
6012,2954.2365591397847
6013,2035.6505376344085
6014,1180.6774193548388
6015,457.1881720430108
6016,0.0
6017,16.822580645161224
6018,493.26881720430106
6019,1195.97311827957
6020,1950.010752688172
6021,2702.005376344086
6022,3417.1505376344085
6023,4083.2150537634407
6024,1624.7365591397843
6025,2012.8548387096769
6026,2649.0161290322576
6027,3547.827956989247
6028,5077.559139784946
6029,6114.715053763441
6030,6599.435483870968
6031,6692.553763440861
6032,6365.822580645161
6033,5720.908602150537
6034,4825.268817204302
6035,3897.97311827957
6036,2954.2365591397847
6037,2035.6505376344085
6038,1180.6774193548388
6039,457.1881720430108
6040,0.0
6041,16.822580645161224
6042,493.26881720430106
6043,1195.97311827957
6044,1950.010752688172
6045,2702.005376344086
6046,3417.1505376344085
6047,4083.2150537634407
6048,1624.7365591397843
6049,2012.8548387096769
6050,2649.0161290322576
6051,3547.827956989247
6052,5077.559139784946
6053,6114.715053763441
6054,6599.435483870968
6055,6692.553763440861
6056,6365.822580645161
6057,5720.908602150537
6058,4825.268817204302
6059,3897.97311827957
6060,2954.2365591397847
6061,2035.6505376344085
6062,1180.6774193548388
6063,457.1881720430108
6064,0.0
6065,16.822580645161224
6066,493.26881720430106
6067,1195.97311827957
6068,1950.010752688172
6069,2702.005376344086
6070,3417.1505376344085
6071,4083.2150537634407
6072,1624.7365591397843
6073,2012.8548387096769
6074,2649.0161290322576
6075,3547.827956989247
6076,5077.559139784946
6077,6114.715053763441
6078,6599.435483870968
6079,6692.553763440861
6080,6365.822580645161
6081,5720.908602150537
6082,4825.268817204302
6083,3897.97311827957
6084,2954.2365591397847
6085,2035.6505376344085
6086,1180.6774193548388
6087,457.1881720430108
6088,0.0
6089,16.822580645161224
6090,493.26881720430106
6091,1195.97311827957
6092,1950.010752688172
6093,2702.005376344086
6094,3417.1505376344085
6095,4083.2150537634407
6096,1624.7365591397843
6097,2012.8548387096769
6098,2649.0161290322576
6099,3547.827956989247
6100,5077.559139784946
6101,6114.715053763441
6102,6599.435483870968
6103,6692.553763440861
6104,6365.822580645161
6105,5720.908602150537
6106,4825.268817204302
6107,3897.97311827957
6108,2954.2365591397847
6109,2035.6505376344085
6110,1180.6774193548388
6111,457.1881720430108
6112,0.0
6113,16.822580645161224
6114,493.26881720430106
6115,1195.97311827957
6116,1950.010752688172
6117,2702.005376344086
6118,3417.1505376344085
6119,4083.2150537634407
6120,1624.7365591397843
6121,2012.8548387096769
6122,2649.0161290322576
6123,3547.827956989247
6124,5077.559139784946
6125,6114.715053763441
6126,6599.435483870968
6127,6692.553763440861
6128,6365.822580645161
6129,5720.908602150537
6130,4825.268817204302
6131,3897.97311827957
6132,2954.2365591397847
6133,2035.6505376344085
6134,1180.6774193548388
6135,457.1881720430108
6136,0.0
6137,16.822580645161224
6138,493.26881720430106
6139,1195.97311827957
6140,1950.010752688172
6141,2702.005376344086
6142,3417.1505376344085
6143,4083.2150537634407
6144,1624.7365591397843
6145,2012.8548387096769
6146,2649.0161290322576
6147,3547.827956989247
6148,5077.559139784946
6149,6114.715053763441
6150,6599.435483870968
6151,6692.553763440861
6152,6365.822580645161
6153,5720.908602150537
6154,4825.268817204302
6155,3897.97311827957
6156,2954.2365591397847
6157,2035.6505376344085
6158,1180.6774193548388
6159,457.1881720430108
6160,0.0
6161,16.822580645161224
6162,493.26881720430106
6163,1195.97311827957
6164,1950.010752688172
6165,2702.005376344086
6166,3417.1505376344085
6167,4083.2150537634407
6168,1624.7365591397843
6169,2012.8548387096769
6170,2649.0161290322576
6171,3547.827956989247
6172,5077.559139784946
6173,6114.715053763441
6174,6599.435483870968
6175,6692.553763440861
6176,6365.822580645161
6177,5720.908602150537
6178,4825.268817204302
6179,3897.97311827957
6180,2954.2365591397847
6181,2035.6505376344085
6182,1180.6774193548388
6183,457.1881720430108
6184,0.0
6185,16.822580645161224
6186,493.26881720430106
6187,1195.97311827957
6188,1950.010752688172
6189,2702.005376344086
6190,3417.1505376344085
6191,4083.2150537634407
6192,1624.7365591397843
6193,2012.8548387096769
6194,2649.0161290322576
6195,3547.827956989247
6196,5077.559139784946
6197,6114.715053763441
6198,6599.435483870968
6199,6692.553763440861
6200,6365.822580645161
6201,5720.908602150537
6202,4825.268817204302
6203,3897.97311827957
6204,2954.2365591397847
6205,2035.6505376344085
6206,1180.6774193548388
6207,457.1881720430108
6208,0.0
6209,16.822580645161224
6210,493.26881720430106
6211,1195.97311827957
6212,1950.010752688172
6213,2702.005376344086
6214,3417.1505376344085
6215,4083.2150537634407
6216,1624.7365591397843
6217,2012.8548387096769
6218,2649.0161290322576
6219,3547.827956989247
6220,5077.559139784946
6221,6114.715053763441
6222,6599.435483870968
6223,6692.553763440861
6224,6365.822580645161
6225,5720.908602150537
6226,4825.268817204302
6227,3897.97311827957
6228,2954.2365591397847
6229,2035.6505376344085
6230,1180.6774193548388
6231,457.1881720430108
6232,0.0
6233,16.822580645161224
6234,493.26881720430106
6235,1195.97311827957
6236,1950.010752688172
6237,2702.005376344086
6238,3417.1505376344085
6239,4083.2150537634407
6240,1624.7365591397843
6241,2012.8548387096769
6242,2649.0161290322576
6243,3547.827956989247
6244,5077.559139784946
6245,6114.715053763441
6246,6599.435483870968
6247,6692.553763440861
6248,6365.822580645161
6249,5720.908602150537
6250,4825.268817204302
6251,3897.97311827957
6252,2954.2365591397847
6253,2035.6505376344085
6254,1180.6774193548388
6255,457.1881720430108
6256,0.0
6257,16.822580645161224
6258,493.26881720430106
6259,1195.97311827957
6260,1950.010752688172
6261,2702.005376344086
6262,3417.1505376344085
6263,4083.2150537634407
6264,1624.7365591397843
6265,2012.8548387096769
6266,2649.0161290322576
6267,3547.827956989247
6268,5077.559139784946
6269,6114.715053763441
6270,6599.435483870968
6271,6692.553763440861
6272,6365.822580645161
6273,5720.908602150537
6274,4825.268817204302
6275,3897.97311827957
6276,2954.2365591397847
6277,2035.6505376344085
6278,1180.6774193548388
6279,457.1881720430108
6280,0.0
6281,16.822580645161224
6282,493.26881720430106
6283,1195.97311827957
6284,1950.010752688172
6285,2702.005376344086
6286,3417.1505376344085
6287,4083.2150537634407
6288,1624.7365591397843
6289,2012.8548387096769
6290,2649.0161290322576
6291,3547.827956989247
6292,5077.559139784946
6293,6114.715053763441
6294,6599.435483870968
6295,6692.553763440861
6296,6365.822580645161
6297,5720.908602150537
6298,4825.268817204302
6299,3897.97311827957
6300,2954.2365591397847
6301,2035.6505376344085
6302,1180.6774193548388
6303,457.1881720430108
6304,0.0
6305,16.822580645161224
6306,493.26881720430106
6307,1195.97311827957
6308,1950.010752688172
6309,2702.005376344086
6310,3417.1505376344085
6311,4083.2150537634407
6312,1624.7365591397843
6313,2012.8548387096769
6314,2649.0161290322576
6315,3547.827956989247
6316,5077.559139784946
6317,6114.715053763441
6318,6599.435483870968
6319,6692.553763440861
6320,6365.822580645161
6321,5720.908602150537
6322,4825.268817204302
6323,3897.97311827957
6324,2954.2365591397847
6325,2035.6505376344085
6326,1180.6774193548388
6327,457.1881720430108
6328,0.0
6329,16.822580645161224
6330,493.26881720430106
6331,1195.97311827957
6332,1950.010752688172
6333,2702.005376344086
6334,3417.1505376344085
6335,4083.2150537634407
6336,1624.7365591397843
6337,2012.8548387096769
6338,2649.0161290322576
6339,3547.827956989247
6340,5077.559139784946
6341,6114.715053763441
6342,6599.435483870968
6343,6692.553763440861
6344,6365.822580645161
6345,5720.908602150537
6346,4825.268817204302
6347,3897.97311827957
6348,2954.2365591397847
6349,2035.6505376344085
6350,1180.6774193548388
6351,457.1881720430108
6352,0.0
6353,16.822580645161224
6354,493.26881720430106
6355,1195.97311827957
6356,1950.010752688172
6357,2702.005376344086
6358,3417.1505376344085
6359,4083.2150537634407
6360,1624.7365591397843
6361,2012.8548387096769
6362,2649.0161290322576
6363,3547.827956989247
6364,5077.559139784946
6365,6114.715053763441
6366,6599.435483870968
6367,6692.553763440861
6368,6365.822580645161
6369,5720.908602150537
6370,4825.268817204302
6371,3897.97311827957
6372,2954.2365591397847
6373,2035.6505376344085
6374,1180.6774193548388
6375,457.1881720430108
6376,0.0
6377,16.822580645161224
